Townships,Commodity,Year,Month,Arrivals_in_ton,Min_price($),Max_price($),Modal_price($),Date,County_name,State_name
Mantua,Corn,2016,June,7906.208244,7.36,13.33333333,12.29333333,2016-06,Monroe,Iowa
Monroe,Turkeys,2016,June,330.693,13.66666667,33.4,21.4,2016-06,Monroe,Iowa
Monroe,Hay,2016,June,220.462,13.33333333,18.01333333,16.68,2016-06,Monroe,Iowa
Little Sioux,Hogs,2016,July,9696.139222,10.26666667,23.4,20.10666667,2016-07,Iowa,Iowa
Avery,Corn,2016,June,901.68958,7.253333333,12.29333333,9.706666667,2016-06,Monroe,Iowa
Avery,Turkeys,2016,June,496.0395,13.33333333,20,16.66666667,2016-06,Monroe,Iowa
Avery,Dairy Products,2016,June,232.146486,55.89333333,68.97333333,62.44,2016-06,Monroe,Iowa
Tyrone,Corn,2015,June,272.491032,22.66666667,30.66666667,24.66666667,2015-06,Monroe,Iowa
Tyrone,Corn,2016,June,6162.574286,7.213333333,13.08,9.76,2016-06,Monroe,Iowa
Tyrone,Turkeys,2015,June,24323.57246,11.72,47.62666667,29.02666667,2015-06,Monroe,Iowa
Tyrone,Hay,2015,June,18609.74857,14.44,29.96,22.36,2015-06,Monroe,Iowa
Buxton,Chicken Eggs,2015,June,3.30693,27.33333333,40,33.66666667,2015-06,Monroe,Iowa
Eden,Broilers,2016,January,2904.58685,20.34666667,21.18666667,20.81333333,2016-01,Benton,Iowa
Troy,Chicken Eggs,2016,June,11.794717,39.46666667,46.4,42.93333333,2016-06,Monroe,Iowa
Troy,Soybeans,2016,June,0.440924,44.66666667,44.66666667,44.66666667,2016-06,Monroe,Iowa
Eldorado,Broilers,2016,April,5.621781,20.82666667,20.82666667,20.82666667,2016-04,Benton,Iowa
Fox,Broilers,2016,June,2.425082,20.76,22.94666667,20.82666667,2016-06,Black Hawk,Iowa
Union,Chicken Eggs,2015,June,1724.343533,58.81333333,71.32,65.70666667,2015-06,Monroe,Iowa
Union,Chicken Eggs,2016,June,3860.510082,63.92,76.88,72.70666667,2016-06,Monroe,Iowa
Calhoun,Hogs,2016,June,31647.3201,16.84,23.46666667,20.14666667,2016-06,Harrison,Iowa
Lovilia,Hogs,2016,April,24.361051,13.77333333,21.10666667,20.17333333,2016-04,Monroe,Iowa
Union,Corn,2015,June,27090.37056,11.38666667,28.72,22.05333333,2015-06,Monroe,Iowa
Union,Corn,2016,June,27206.66427,6.986666667,15.01333333,12.64,2016-06,Monroe,Iowa
Union,Dairy Products,2015,June,3349.699628,8.226666667,19.88,15.48,2015-06,Monroe,Iowa
Union,Dairy Products,2016,June,3062.21718,24.74666667,62.88,58.45333333,2016-06,Monroe,Iowa
Urbana,Corn,2015,June,1.10231,4,20.84,4.666666667,2015-06,Monroe,Iowa
Urbana,Corn,2016,June,14.33003,3.333333333,10.42666667,4.026666667,2016-06,Monroe,Iowa
Urbana,Turkeys,2015,June,48.832333,27.33333333,71.33333333,49.33333333,2015-06,Monroe,Iowa
Urbana,Turkeys,2016,June,237.988729,31.41333333,65.13333333,46.92,2016-06,Monroe,Iowa
Urbana,Hay,2015,June,26.896364,25.33333333,56,40.66666667,2015-06,Monroe,Iowa
Urbana,Hay,2016,June,239.311501,27.70666667,56.89333333,41.25333333,2016-06,Monroe,Iowa
Urbana,Dairy Products,2015,June,220.902924,11.52,20.28,16.61333333,2015-06,Monroe,Iowa
Urbana,Dairy Products,2016,June,393.855363,27.69333333,53.24,38.8,2016-06,Monroe,Iowa
Jefferson,Hogs,2016,July,2393.11501,17.2,24.04,20.17333333,2016-07,Shelby,Iowa
Wayne,Corn,2016,June,132.938586,4.76,13.33333333,7.693333333,2016-06,Monroe,Iowa
Wayne,Dairy Products,2016,June,72.201305,29.37333333,64,46.68,2016-06,Monroe,Iowa
Belmont,Hogs,2016,July,11.243562,18.28,22.05333333,20.21333333,2016-07,Warren,Iowa
Audubon,Hogs,2016,June,733.366843,19.12,21.4,20.25333333,2016-06,Audubon,Iowa
Whatson,Corn,2015,June,23.699665,19.86666667,25.52,22.73333333,2015-06,Monroe,Iowa
Whatson,Corn,2016,June,31.746528,8.586666667,10.84,9.906666667,2016-06,Monroe,Iowa
Whatson,Dairy Products,2015,June,50.926722,14.28,20.33333333,17.41333333,2015-06,Monroe,Iowa
Whatson,Dairy Products,2016,June,61.72936,39.6,70.09333333,58.30666667,2016-06,Monroe,Iowa
Clay,Broilers,2016,August,2.535313,19.38666667,22.82666667,20.82666667,2016-08,Grundy,Iowa
Columbia,Broilers,2015,August,9.810559,19.54666667,21.28,20.82666667,2015-08,Tama,Iowa
Whittier,Oats,2015,June,0.220462,53.33333333,53.33333333,53.33333333,2015-06,Monroe,Iowa
Whittier,Oats,2016,June,0.440924,93.33333333,93.33333333,93.33333333,2016-06,Monroe,Iowa
Gray,Broilers,2016,July,9.590097,20.33333333,21.33333333,20.84,2016-07,Audubon,Iowa
Bluff Creek,Oats,2016,March,5.401319,79.33333333,86.66666667,85.33333333,2016-03,Monroe,Iowa
Bluff Creek,Soybeans,2016,March,34.061379,37.46666667,47.8,45.90666667,2016-03,Monroe,Iowa
Bluff Creek,Corn,2016,March,325.291681,2.333333333,10.90666667,8.333333333,2016-03,Monroe,Iowa
Cedar,Chicken Eggs,2016,March,8.81848,42.66666667,53.33333333,48,2016-03,Monroe,Iowa
Decatur,Broilers,2016,September,12.566334,18.89333333,22.05333333,20.84,2016-09,Decatur,Iowa
Antonia,Oats,2016,March,8.708249,81.10666667,90.45333333,87.56,2016-03,Monroe,Iowa
Troy,Broilers,2015,November,0.440924,20.84,20.84,20.84,2015-11,Monroe,Iowa
Albia,Chicken Eggs,2016,March,0.110231,17.33333333,17.33333333,17.33333333,2016-03,Monroe,Iowa
Albia,Oats,2016,March,1.433003,78.66666667,78.66666667,78.66666667,2016-03,Monroe,Iowa
Albia,Corn,2015,March,90.168958,4.266666667,18.04,14.09333333,2015-03,Monroe,Iowa
Albia,Corn,2016,March,57.871275,1.68,8.266666667,4.84,2016-03,Monroe,Iowa
Lester,Broilers,2016,May,2.094389,20.10666667,21.04,20.86666667,2016-05,Black Hawk,Iowa
Eddyville,Oats,2016,March,0.110231,80.33333333,80.33333333,80.33333333,2016-03,Monroe,Iowa
Eddyville,Soybeans,2016,March,0.110231,44.14666667,44.14666667,44.14666667,2016-03,Monroe,Iowa
Howard,Broilers,2015,December,180.668609,20.85333333,20.89333333,20.86666667,2015-12,Tama,Iowa
Linton,Broilers,2016,September,1.10231,20.38666667,21.4,20.89333333,2016-09,Allamakee,Iowa
Moravia,Chicken Eggs,2015,March,13.337951,18.86666667,19.33333333,19.17333333,2015-03,Monroe,Iowa
Moravia,Chicken Eggs,2016,March,16.314188,21.37333333,21.58666667,21.48,2016-03,Monroe,Iowa
Moravia,Oats,2015,March,3.30693,52.84,63.09333333,57,2015-03,Monroe,Iowa
Moravia,Oats,2016,March,1.322772,76,87.66666667,83.33333333,2016-03,Monroe,Iowa
Moravia,Soybeans,2015,March,0.110231,40,40,40,2015-03,Monroe,Iowa
Moravia,Soybeans,2016,March,0.220462,33.41333333,33.41333333,33.41333333,2016-03,Monroe,Iowa
Allen,Hogs,2014,September,5.51155,14.13333333,26.93333333,20.26666667,2014-09,Warren,Iowa
Allen,Hogs,2014,November,11.133331,14.08,26.66666667,20.29333333,2014-11,Warren,Iowa
Lovilia,Corn,2015,March,1430.136994,9.906666667,17.33333333,13.33333333,2015-03,Monroe,Iowa
Lovilia,Corn,2016,March,1827.62998,7.253333333,13.68,12.81333333,2016-03,Monroe,Iowa
Gildden,Hogs,2016,June,1261.373333,18.77333333,22.10666667,20.30666667,2016-06,Carroll,Iowa
Melrose,Corn,2015,March,16349.46192,12.92,20.53333333,16.74666667,2015-03,Monroe,Iowa
Melrose,Corn,2016,March,9822.463948,7.173333333,13.16,12.16,2016-03,Monroe,Iowa
Jackson,Turkeys,2016,March,100199.6483,10.22666667,36.01333333,35.41333333,2016-03,Monroe,Iowa
Jackson,Dairy Products,2015,March,5349.069506,22.36,35.48,28.90666667,2015-03,Monroe,Iowa
Jackson,Dairy Products,2016,March,32216.22229,1.28,2.573333333,2.333333333,2016-03,Monroe,Iowa
Darwin,Hogs,2016,August,214.399295,18.53333333,22.09333333,20.32,2016-08,Adams,Iowa
Benton,Hogs,2016,August,1309.985204,19.05333333,21.58666667,20.34666667,2016-08,Benton,Iowa
Mantua,Corn,2015,March,7266.647982,13.92,19.84,17,2015-03,Monroe,Iowa
Mantua,Corn,2016,March,2235.48468,7.773333333,14,11.66666667,2016-03,Monroe,Iowa
Avery,Hogs,2016,August,2971.276605,18.66666667,22,20.37333333,2016-08,Monroe,Iowa
Avery,Corn,2016,March,12730.02704,6.44,11.76,8.96,2016-03,Monroe,Iowa
Avery,Turkeys,2016,March,1895.9732,4.666666667,8.666666667,6.666666667,2016-03,Monroe,Iowa
Avery,Dairy Products,2016,March,442.02631,6.266666667,9.773333333,7.946666667,2016-03,Monroe,Iowa
Tyrone,Corn,2016,March,2798.875321,6.84,11.90666667,9.84,2016-03,Monroe,Iowa
Tyrone,Turkeys,2015,March,67695.83334,7.36,21.33333333,14.2,2015-03,Monroe,Iowa
Tyrone,Hay,2015,March,50450.74454,6.786666667,19.28,13.02666667,2015-03,Monroe,Iowa
Buxton,Chicken Eggs,2015,March,27.778212,25.33333333,46,35.66666667,2015-03,Monroe,Iowa
Barnes,Broilers,2016,September,3.417161,19.56,22.22666667,20.89333333,2016-09,Buena Vista,Iowa
Troy,Chicken Eggs,2016,March,48.50164,37.06666667,49.09333333,43.08,2016-03,Monroe,Iowa
Troy,Oats,2016,March,4.629702,69.6,78.4,74,2016-03,Monroe,Iowa
Grand River,Broilers,2016,July,9.369635,19.06666667,21.77333333,20.89333333,2016-07,Decatur,Iowa
Eagle,Broilers,2016,June,4.40924,20,21.96,20.89333333,2016-06,Sioux,Iowa
Union,Chicken Eggs,2015,March,2213.218018,60.30666667,75.49333333,67.88,2015-03,Monroe,Iowa
Union,Chicken Eggs,2016,March,2743.64959,56.61333333,73.14666667,67.48,2016-03,Monroe,Iowa
Tama,Hogs,2016,July,1448.43534,14.24,25.68,20.42666667,2016-07,Tama,Iowa
Cameron,Hogs,2016,June,1230.17796,19.05333333,21.8,20.46666667,2016-06,Audubon,Iowa
Union,Corn,2015,March,49698.41797,7.786666667,18.72,13.25333333,2015-03,Monroe,Iowa
Union,Corn,2016,March,52112.69733,5.733333333,11.42666667,9.333333333,2016-03,Monroe,Iowa
Union,Dairy Products,2015,March,3808.260588,8.533333333,25.70666667,14.24,2015-03,Monroe,Iowa
Union,Dairy Products,2016,March,5072.720389,4.053333333,9.68,7.36,2016-03,Monroe,Iowa
Urbana,Corn,2015,March,13.889106,9.066666667,17.16,10.8,2015-03,Monroe,Iowa
Urbana,Corn,2016,March,5.291088,8.666666667,13.33333333,11.50666667,2016-03,Monroe,Iowa
Urbana,Turkeys,2015,March,108.246842,6.666666667,20.66666667,13.66666667,2015-03,Monroe,Iowa
Urbana,Turkeys,2016,March,9.92079,4,32,20,2016-03,Monroe,Iowa
Urbana,Hay,2015,March,73.524077,12.33333333,29.66666667,21,2015-03,Monroe,Iowa
Urbana,Hay,2016,March,8.377556,20,40,32,2016-03,Monroe,Iowa
Urbana,Dairy Products,2015,March,288.143834,10.26666667,19.53333333,14.89333333,2015-03,Monroe,Iowa
Urbana,Dairy Products,2016,March,35.714844,8.666666667,13.33333333,11,2016-03,Monroe,Iowa
Liberty,Hogs,2016,July,166.44881,20.44,20.58666667,20.54666667,2016-07,Warren,Iowa
Calhoun,Hogs,2016,July,27099.18904,16.53333333,24.28,20.58666667,2016-07,Harrison,Iowa
Whatson,Corn,2015,March,14.219799,14.48,18.38666667,16.42666667,2015-03,Monroe,Iowa
Whatson,Corn,2016,March,26.675902,7.853333333,9.613333333,8.986666667,2016-03,Monroe,Iowa
Whatson,Dairy Products,2015,March,21.935969,14.22666667,19.73333333,16.97333333,2015-03,Monroe,Iowa
Whatson,Dairy Products,2016,March,36.927385,8,10.66666667,9.653333333,2016-03,Monroe,Iowa
Logan,Broilers,2016,October,551.926617,19.56,22,20.89333333,2016-10,Sioux,Iowa
Indian Village,Broilers,2015,August,18.73927,20.05333333,21.06666667,20.90666667,2015-08,Tama,Iowa
Whittier,Oats,2015,March,0.551155,56.89333333,56.89333333,56.89333333,2015-03,Monroe,Iowa
Whittier,Oats,2016,March,1.322772,81.94666667,82.18666667,82.18666667,2016-03,Monroe,Iowa
Whittier,Soybeans,2015,March,0.992079,45.33333333,45.33333333,45.33333333,2015-03,Monroe,Iowa
Indian Village,Broilers,2015,December,16.314188,20.52,21.26666667,20.90666667,2015-12,Tama,Iowa
Union,Broilers,2015,July,49.493719,20.41333333,21.14666667,20.92,2015-07,Monroe,Iowa
Bluff Creek,Oats,2016,May,1.763696,85,87.30666667,86.08,2016-05,Monroe,Iowa
Bluff Creek,Soybeans,2015,May,25.683823,42.66666667,50.32,49.97333333,2015-05,Monroe,Iowa
Bluff Creek,Soybeans,2016,May,0.771617,43.33333333,49.68,47.66666667,2016-05,Monroe,Iowa
Bluff Creek,Corn,2015,May,206.352432,5.56,20.78666667,16.10666667,2015-05,Monroe,Iowa
Bluff Creek,Corn,2016,May,292.222381,2.386666667,9.04,6.48,2016-05,Monroe,Iowa
Bluff Creek,Broilers,2015,November,901.028194,18.30666667,21.41333333,20.93333333,2015-11,Monroe,Iowa
Bruce,Broilers,2016,June,0.771617,20.74666667,21.08,20.94666667,2016-06,Benton,Iowa
Downey,Broilers,2016,July,0.110231,20.94666667,20.94666667,20.94666667,2016-07,Cedar,Iowa
Albia,Chicken Eggs,2016,May,6.944553,18.8,20.10666667,20,2016-05,Monroe,Iowa
Albia,Oats,2016,May,0.661386,106.6666667,106.6666667,106.6666667,2016-05,Monroe,Iowa
Albia,Soybeans,2016,May,0.771617,47.10666667,47.10666667,47.10666667,2016-05,Monroe,Iowa
Albia,Corn,2015,May,78.153779,2.6,16.25333333,10.30666667,2015-05,Monroe,Iowa
Albia,Corn,2016,May,340.944483,1.426666667,9.226666667,4.706666667,2016-05,Monroe,Iowa
Fox,Broilers,2015,September,0.661386,20.96,21.74666667,20.96,2015-09,Black Hawk,Iowa
Eddyville,Chicken Eggs,2016,May,0.110231,16.01333333,16.01333333,16.01333333,2016-05,Monroe,Iowa
Bennington,Broilers,2016,June,1.10231,20.52,20.98666667,20.98666667,2016-06,Black Hawk,Iowa
Brooke,Broilers,2016,July,405.098925,19.66666667,22.38666667,20.98666667,2016-07,Buena Vista,Iowa
Moravia,Chicken Eggs,2015,May,4.188778,18.68,19.05333333,19.05333333,2015-05,Monroe,Iowa
Moravia,Chicken Eggs,2016,May,30.423756,23.50666667,24.06666667,23.90666667,2016-05,Monroe,Iowa
Moravia,Oats,2015,May,0.220462,52,57.34666667,57.34666667,2015-05,Monroe,Iowa
Moravia,Oats,2016,May,0.881848,80,88.68,87.94666667,2016-05,Monroe,Iowa
Moravia,Soybeans,2016,May,0.110231,42.66666667,42.66666667,42.66666667,2016-05,Monroe,Iowa
Quincy,Hogs,2016,August,234.571568,18.46666667,22.86666667,20.61333333,2016-08,Adams,Iowa
Lovilia,Corn,2015,May,4529.171328,10.66666667,25.90666667,18.85333333,2015-05,Monroe,Iowa
Lovilia,Corn,2016,May,4459.064412,6.4,13.2,12.2,2016-05,Monroe,Iowa
Melrose,Corn,2015,May,2685.998777,10.66666667,19.33333333,16,2015-05,Monroe,Iowa
Melrose,Corn,2016,May,12790.32339,7.533333333,13.77333333,12.6,2016-05,Monroe,Iowa
Jackson,Turkeys,2016,May,116459.0515,8.266666667,31.46666667,30.66666667,2016-05,Monroe,Iowa
Jackson,Dairy Products,2016,May,11081.4122,3.733333333,5.6,5.293333333,2016-05,Monroe,Iowa
Mantua,Corn,2016,May,8081.365303,6.306666667,13.66666667,12.50666667,2016-05,Monroe,Iowa
Westphalia,Hogs,2016,September,20.282504,17.97333333,23.21333333,20.64,2016-09,Shelby,Iowa
Avery,Corn,2016,May,1910.30323,5.92,9.84,7.746666667,2016-05,Monroe,Iowa
Avery,Turkeys,2016,May,2535.313,7.56,12.44,9.773333333,2016-05,Monroe,Iowa
Avery,Dairy Products,2016,May,169.535278,19.2,28.68,24.14666667,2016-05,Monroe,Iowa
Tyrone,Corn,2016,May,3199.785468,3.8,10.4,7.12,2016-05,Monroe,Iowa
Tyrone,Turkeys,2015,May,42914.91246,7.24,37.10666667,22.09333333,2015-05,Monroe,Iowa
Tyrone,Hay,2015,May,18615.92151,11.25333333,29.54666667,20.4,2015-05,Monroe,Iowa
Buxton,Chicken Eggs,2015,May,61.067974,39.33333333,48,43.66666667,2015-05,Monroe,Iowa
Cedar,Broilers,2016,August,3.417161,20.61333333,20.98666667,20.98666667,2016-08,Jefferson,Iowa
Troy,Chicken Eggs,2016,May,15.652802,32,47,39.66666667,2016-05,Monroe,Iowa
Troy,Oats,2016,May,1.873927,76.44,81.77333333,79.10666667,2016-05,Monroe,Iowa
Troy,Broilers,2016,January,3.417161,20.76,21.2,20.98666667,2016-01,Monroe,Iowa
Bluff Creek,Broilers,2016,May,306.662642,20.14666667,21.28,20.98666667,2016-05,Monroe,Iowa
Union,Chicken Eggs,2015,May,2080.169201,57.2,70.94666667,64.06666667,2015-05,Monroe,Iowa
Union,Chicken Eggs,2016,May,4279.387882,62.4,74.82666667,70.37333333,2016-05,Monroe,Iowa
Palmyra,Hogs,2016,June,1547.64324,15.06666667,25.49333333,20.66666667,2016-06,Warren,Iowa
Gildden,Hogs,2016,October,1426.058447,19.30666667,21.97333333,20.66666667,2016-10,Carroll,Iowa
Union,Corn,2015,May,29204.8216,9.653333333,23.26666667,16.25333333,2015-05,Monroe,Iowa
Union,Corn,2016,May,29691.16077,5.973333333,12.17333333,10.37333333,2016-05,Monroe,Iowa
Union,Dairy Products,2015,May,2953.639645,6.48,17.4,11.93333333,2015-05,Monroe,Iowa
Union,Dairy Products,2016,May,3006.440294,12.73333333,34.85333333,30.73333333,2016-05,Monroe,Iowa
Urbana,Corn,2015,May,0.661386,0,14,0,2015-05,Monroe,Iowa
Urbana,Corn,2016,May,12.345872,2.173333333,8.893333333,2.64,2016-05,Monroe,Iowa
Urbana,Turkeys,2015,May,53.241573,13.72,45.72,29.72,2015-05,Monroe,Iowa
Urbana,Turkeys,2016,May,238.429653,14,35.6,25.4,2016-05,Monroe,Iowa
Urbana,Hay,2015,May,36.596692,16.57333333,44,30.48,2015-05,Monroe,Iowa
Urbana,Hay,2016,May,141.205911,23.06666667,51.6,37.4,2016-05,Monroe,Iowa
Urbana,Dairy Products,2015,May,310.410496,8.2,15.8,12,2015-05,Monroe,Iowa
Urbana,Dairy Products,2016,May,214.840219,16.36,28.17333333,22.84,2016-05,Monroe,Iowa
Capel,Hogs,2014,December,7.165015,14.22666667,27.56,20.66666667,2014-12,Sioux,Iowa
Wayne,Corn,2016,May,27.888443,4.386666667,8.666666667,6.813333333,2016-05,Monroe,Iowa
Wayne,Dairy Products,2016,May,24.030358,20,38.66666667,29.33333333,2016-05,Monroe,Iowa
Tama,Hogs,2016,August,1805.694011,12.57333333,23.92,20.66666667,2016-08,Tama,Iowa
Whatson,Corn,2015,May,17.306267,15.22666667,19.65333333,17.4,2015-05,Monroe,Iowa
Whatson,Corn,2016,May,1715.304591,8.44,9.466666667,9.106666667,2016-05,Monroe,Iowa
Whatson,Dairy Products,2015,May,52.469956,9.613333333,16.84,13.29333333,2015-05,Monroe,Iowa
Whatson,Dairy Products,2016,May,201.502268,24.06666667,35.49333333,31.92,2016-05,Monroe,Iowa
Clark,Broilers,2015,September,10.141252,20.62666667,21.42666667,21,2015-09,Tama,Iowa
Gray,Broilers,2016,August,0.771617,20.66666667,21.33333333,21,2016-08,Audubon,Iowa
Whittier,Oats,2015,May,0.992079,61.90666667,62.48,62.48,2015-05,Monroe,Iowa
Whittier,Oats,2016,May,0.440924,84.66666667,84.66666667,84.66666667,2016-05,Monroe,Iowa
Whittier,Soybeans,2016,May,0.440924,50.66666667,50.66666667,50.66666667,2016-05,Monroe,Iowa
Whittier,Broilers,2016,July,0.440924,21,21,21,2016-07,Monroe,Iowa
Reading,Broilers,2015,September,24.801975,20,20.66666667,21,2015-09,Sioux,Iowa
Bluff Creek,Oats,2015,November,0.771617,100,100.6666667,100,2015-11,Monroe,Iowa
Bluff Creek,Soybeans,2014,November,180.668609,38.33333333,44.21333333,41.90666667,2014-11,Monroe,Iowa
Bluff Creek,Soybeans,2015,November,174.385442,40.66666667,49.2,48.58666667,2015-11,Monroe,Iowa
Bluff Creek,Corn,2014,November,490.52795,4.84,23.09333333,15.84,2014-11,Monroe,Iowa
Bluff Creek,Corn,2015,November,526.90418,7.106666667,42.45333333,27.29333333,2015-11,Monroe,Iowa
Columbia,Broilers,2015,September,1.10231,19.97333333,21.01333333,21.01333333,2015-09,Tama,Iowa
Eden,Broilers,2016,June,60.62705,20.57333333,21.12,21.01333333,2016-06,Decatur,Iowa
Greeley,Broilers,2015,August,360.124677,20.46666667,21.41333333,21.01333333,2015-08,Shelby,Iowa
Indian Village,Broilers,2015,November,10.582176,20.42666667,21.10666667,21.02666667,2015-11,Tama,Iowa
Albia,Chicken Eggs,2015,November,0.220462,16,16,16,2015-11,Monroe,Iowa
Albia,Oats,2015,November,2.976237,101.7733333,115.1066667,115.1066667,2015-11,Monroe,Iowa
Albia,Soybeans,2015,November,2.314851,44.22666667,45.45333333,44.66666667,2015-11,Monroe,Iowa
Albia,Corn,2014,November,218.477842,2.16,16.38666667,10.17333333,2014-11,Monroe,Iowa
Albia,Corn,2015,November,152.890397,2.333333333,32.22666667,16.64,2015-11,Monroe,Iowa
Taylor,Broilers,2015,December,13.337951,19.69333333,21.77333333,21.02666667,2015-12,Fremont,Iowa
Antonia,Broilers,2015,September,14.440261,20.32,22.17333333,21.04,2015-09,Monroe,Iowa
Lester,Broilers,2016,June,1.873927,20.26666667,21.10666667,21.05333333,2016-06,Black Hawk,Iowa
Moravia,Chicken Eggs,2014,November,17.306267,19.05333333,19.50666667,19.38666667,2014-11,Monroe,Iowa
Moravia,Chicken Eggs,2015,November,22.266662,19.17333333,19.56,19.38666667,2015-11,Monroe,Iowa
Moravia,Oats,2014,November,2.20462,35.01333333,50.48,47.01333333,2014-11,Monroe,Iowa
Moravia,Oats,2015,November,0.551155,107.3333333,107.3333333,107.3333333,2015-11,Monroe,Iowa
Moravia,Soybeans,2014,November,2.425082,39.17333333,41.13333333,39.70666667,2014-11,Monroe,Iowa
Moravia,Soybeans,2015,November,3.747854,44.25333333,45.33333333,44.66666667,2015-11,Monroe,Iowa
Calhoun,Hogs,2016,August,34189.24696,17.10666667,23.13333333,20.73333333,2016-08,Harrison,Iowa
Lovilia,Corn,2014,November,2518.888581,16,29.8,24.22666667,2014-11,Monroe,Iowa
Lovilia,Corn,2015,November,335.763626,30,61.17333333,46.17333333,2015-11,Monroe,Iowa
Jackson,Dairy Products,2014,November,2315.95331,18.33333333,26.66666667,22,2014-11,Monroe,Iowa
Pleasant,Turkeys,2014,November,66.1386,20.01333333,21.34666667,20.68,2014-11,Monroe,Iowa
Pleasant,Hay,2014,November,77.1617,8.013333333,9.533333333,8.68,2014-11,Monroe,Iowa
Audubon,Hogs,2016,July,202.82504,19.52,22,20.76,2016-07,Audubon,Iowa
Table Mound,Hogs,2016,September,5896.366421,13,23,20.77333333,2016-09,Fremont,Iowa
Tyrone,Corn,2014,November,833.897515,7.106666667,28.16,17.64,2014-11,Monroe,Iowa
Tyrone,Corn,2015,November,560.745097,19.17333333,46.48,32.8,2015-11,Monroe,Iowa
Tyrone,Turkeys,2014,November,79291.14246,5.093333333,32.24,18.66666667,2014-11,Monroe,Iowa
Tyrone,Turkeys,2015,November,104733.5596,2.253333333,14.48,10.48,2015-11,Monroe,Iowa
Tyrone,Hay,2014,November,110338.9161,4.28,19.61333333,11.93333333,2014-11,Monroe,Iowa
Tyrone,Hay,2015,November,159862.9487,3.04,13.58666667,10.37333333,2015-11,Monroe,Iowa
Quincy,Broilers,2016,September,0.330693,21.08,21.08,21.08,2016-09,Adams,Iowa
Troy,Chicken Eggs,2015,November,12.897027,38,44.89333333,41.44,2015-11,Monroe,Iowa
Troy,Soybeans,2015,November,0.881848,44,44,44,2015-11,Monroe,Iowa
Newell,Broilers,2016,August,20.282504,20.28,21.68,21.08,2016-08,Buena Vista,Iowa
Oneida,Broilers,2016,May,26.345209,19.69333333,24.45333333,21.09333333,2016-05,Tama,Iowa
Union,Chicken Eggs,2014,November,3084.153149,70.4,87.2,78.78666667,2014-11,Monroe,Iowa
Union,Chicken Eggs,2015,November,1711.88743,58.72,71.08,66.04,2015-11,Monroe,Iowa
Mantua,Hogs,2014,December,80.137937,17.6,22.93333333,20.8,2014-12,Monroe,Iowa
